Date référence;Numéro commune;Nom commune;RSA ou PPA;Nombre foyers RSA_PPA;Nombre personnes RSA_PPA
2020-12;52495;TREMILLY;RSA seul;5;5
2020-12;52510;VAUX SUR BLAISE;RSA seul;5;15
2020-12;52512;VECQUEVILLE;RSA seul;15;40
2020-12;52520;VICQ;RSA seul;0;0
2020-12;52526;VILLARS SANTENOGE;RSA seul;0;0
2020-12;52534;VILLIERS EN LIEU;RSA seul;10;25
2020-12;52539;VIOLOT;RSA seul;0;0
2020-12;52541;VITRY LES NOGENT;RSA seul;0;0
2020-12;53010;ASSE LE BERENGER;RSA seul;5;15
2020-12;53012;ATHEE;RSA seul;0;0
2020-12;53033;LA BOISSIERE;RSA seul;0;0
2020-12;43002;AIGUILHE;RSA seul;20;30
2020-12;43027;BERBEZIT;RSA seul;0;0
2020-12;43030;BLANZAC;RSA seul;0;0
2020-12;43038;BOURNONCLE SAINT PIERRE;RSA seul;10;20
2020-12;43040;BRIOUDE;RSA seul;190;390
2020-12;43049;CHAMALIERES SUR LOIRE;RSA seul;10;20
2020-12;43051;LE CHAMBON SUR LIGNON;RSA seul;30;65
2020-12;43054;CHANALEILLES;RSA seul;5;5
2020-12;43056;CHANTEUGES;RSA seul;5;10
2020-12;50492;SAINT JEAN D ELLE;RSA seul;10;15
2020-12;50500;SAINT LAURENT DE TERREGATTE;RSA seul;5;10
2020-12;50511;SAINT MARTIN D AUDOUVILLE;RSA seul;0;0
2020-12;50519;SAINT MARTIN LE GREARD;RSA seul;0;0
2020-12;50531;SAINT OVIN;RSA seul;5;5
2020-12;50535;LE PARC;RSA seul;5;10
2020-12;50540;SAINT PIERRE LANGERS;RSA seul;0;0
2020-12;50552;SAINT SEBASTIEN DE RAIDS;RSA seul;0;0
2020-12;50556;SAINTE SUZANNE SUR VIRE;RSA seul;0;0
2020-12;50572;SENOVILLE;RSA seul;0;0
2020-12;50579;SOTTEVAST;RSA seul;0;0
2020-12;50590;LE TANU;RSA seul;5;5
2020-12;50592;TESSY BOCAGE;RSA seul;45;80
2020-12;50598;TOCQUEVILLE;RSA seul;0;0
2020-12;50612;VAINS;RSA seul;5;5
2020-12;50615;VALOGNES;RSA seul;75;150
2020-12;50616;LE VAL SAINT PERE;RSA seul;5;5
2020-12;50629;VESLY;RSA seul;5;5
2020-12;50643;VIRANDEVILLE;RSA seul;5;5
2020-12;51002;SAINT MARTIN D ABLOIS;RSA seul;5;5
2020-12;51003;AIGNY;RSA seul;5;5
2020-12;51017;ARZILLIERES NEUVILLE;RSA seul;5;5
2020-12;51023;AULNAY SUR MARNE;RSA seul;0;0
2020-12;51028;AVENAY VAL D OR;RSA seul;5;5
2020-12;51032;BAGNEUX;RSA seul;0;0
2020-12;51049;BERGERES LES VERTUS;RSA seul;0;0
2020-12;51050;BERGERES SOUS MONTMIRAIL;RSA seul;0;0
2020-12;51054;BETHENIVILLE;RSA seul;10;15
2020-12;51055;BETHENY;RSA seul;65;130
2020-12;51058;BEZANNES;RSA seul;25;40
2020-12;51063;BINSON ET ORQUIGNY;RSA seul;0;0
2020-12;51065;BLACY;RSA seul;5;10
2020-12;51068;BLESME;RSA seul;5;10
2020-12;51071;BOUCHY SAINT GENEST;RSA seul;5;5
2020-12;51078;BOUY;RSA seul;0;0
2020-12;51079;BOUZY;RSA seul;5;5
2020-12;51085;LE BREUIL;RSA seul;0;0
2020-12;51090;BROUSSY LE GRAND;RSA seul;0;0
2020-12;51092;BROYES;RSA seul;5;10
2020-12;50475;SAINT GEORGES MONTCOCQ;RSA seul;5;20
2020-12;50480;SAINT GERMAIN LE GAILLARD;RSA seul;0;0
2020-12;50483;SAINT GILLES;RSA seul;5;15
2020-12;50484;SAINT HILAIRE DU HARCOUET;RSA seul;120;210
2020-12;50486;SAINT JACQUES DE NEHOU;RSA seul;5;5
2020-12;50489;SAINT JEAN DE LA HAIZE;RSA seul;0;0
2020-12;50495;SAINT JEAN DU CORAIL DES BOIS;RSA seul;0;0
2020-12;50510;SAINT MARTIN D AUBIGNY;RSA seul;5;5
2020-12;50528;SAINT NICOLAS DE PIERREPONT;RSA seul;0;0
2020-12;50532;SAINT PAIR SUR MER;RSA seul;40;45
2020-12;50536;SAINT PIERRE D ARTHEGLISE;RSA seul;0;0
2020-12;50539;SAINT PIERRE EGLISE;RSA seul;25;45
2020-12;50562;SAINT VAAST LA HOUGUE;RSA seul;15;20
2020-12;50564;TERRE ET MARAIS;RSA seul;10;20
2020-12;50565;SARTILLY BAIE BOCAGE;RSA seul;30;50
2020-12;50580;SOTTEVILLE;RSA seul;5;10
2020-12;50582;SOURDEVAL;RSA seul;50;105
2020-12;50584;SUBLIGNY;RSA seul;0;0
2020-12;45095;CHILLEURS AUX BOIS;RSA seul;35;65
2020-12;45096;LES CHOUX;RSA seul;5;10
2020-12;45099;COINCES;RSA seul;0;0
2020-12;45101;COMBREUX;RSA seul;5;5
2020-12;45109;COULMIERS;RSA seul;5;5
2020-12;45115;COURTENAY;RSA seul;135;280
2020-12;45116;CRAVANT;RSA seul;5;10
2020-12;45118;CROTTES EN PITHIVERAIS;RSA seul;0;0
2020-12;45120;DAMMARIE EN PUISAYE;RSA seul;0;0
2020-12;45130;DRY;RSA seul;5;10
2020-12;45131;ECHILLEUSES;RSA seul;5;5
2020-12;45134;EPIEDS EN BEAUCE;RSA seul;10;15
2020-12;45149;FOUCHEROLLES;RSA seul;5;10
2020-12;45151;GAUBERTIN;RSA seul;0;0
2020-12;45153;GERMIGNY DES PRES;RSA seul;5;5
2020-12;45164;GUILLY;RSA seul;5;10
2020-12;45167;HUISSEAU SUR MAUVES;RSA seul;10;15
2020-12;45170;INTVILLE LA GUETARD;RSA seul;0;0
2020-12;45174;JOUY EN PITHIVERAIS;RSA seul;0;0
2020-12;45177;LAAS;RSA seul;5;5
2020-12;45179;LAILLY EN VAL;RSA seul;15;30
2020-12;45182;LIGNY LE RIBAULT;RSA seul;10;15
2020-12;45186;LORCY;RSA seul;10;20
2020-12;45194;MARDIE;RSA seul;15;15
2020-12;45197;MARIGNY LES USAGES;RSA seul;10;30
2020-12;45207;MIGNERETTE;RSA seul;5;10
2020-12;45214;MONTIGNY;RSA seul;0;0
2020-12;45218;LE MOULINET SUR SOLIN;RSA seul;0;0
2020-12;45219;MOULON;RSA seul;0;0
2020-12;45226;NEUVY EN SULLIAS;RSA seul;5;5
2020-12;45228;NIBELLE;RSA seul;15;25
2020-12;45230;NOYERS;RSA seul;10;15
2020-12;45235;ORMES;RSA seul;35;60
2020-12;45240;OUTARVILLE;RSA seul;15;30
2020-12;45241;OUVROUER LES CHAMPS;RSA seul;5;5
2020-12;45242;OUZOUER DES CHAMPS;RSA seul;5;5
2020-12;45246;PANNECIERES;RSA seul;0;0
2020-12;45248;PATAY;RSA seul;15;30
2020-12;45249;PAUCOURT;RSA seul;10;10
2020-12;45251;PIERREFITTE ES BOIS;RSA seul;5;10
2020-12;45254;POILLY LEZ GIEN;RSA seul;15;25
2020-12;45255;PREFONTAINES;RSA seul;5;5
2020-12;45259;QUIERS SUR BEZONDE;RSA seul;10;15
2020-12;45260;RAMOULU;RSA seul;5;5
2020-12;45261;REBRECHIEN;RSA seul;5;5
2020-12;45263;ROUVRES SAINT JEAN;RSA seul;5;5
2020-12;45266;RUAN;RSA seul;0;0
2020-12;45268;SAINT AIGNAN LE JAILLARD;RSA seul;5;5
2020-12;45270;SAINT BENOIT SUR LOIRE;RSA seul;20;45
2020-12;45276;SAINT FIRMIN SUR LOIRE;RSA seul;0;0
2020-12;45279;SAINT GERMAIN DES PRES;RSA seul;30;55
2020-12;45280;SAINT GONDON;RSA seul;10;30
2020-12;45281;SAINT HILAIRE LES ANDRESIS;RSA seul;15;25
2020-12;45288;SAINT LOUP DES VIGNES;RSA seul;5;10
2020-12;45289;SAINT LYE LA FORET;RSA seul;5;5
2020-12;45291;SAINT MARTIN SUR OCRE;RSA seul;5;5
2020-12;45297;SAINT PERE SUR LOIRE;RSA seul;15;30
2020-12;45298;SAINT PRYVE SAINT MESMIN;RSA seul;75;160
2020-12;45299;SAINT SIGISMOND;RSA seul;0;0
2020-12;45301;SANTEAU;RSA seul;0;0
2020-12;45303;SCEAUX DU GATINAIS;RSA seul;10;15
2020-12;45306;LA SELLE EN HERMOY;RSA seul;10;15
2020-12;45310;SERMAISES;RSA seul;25;55
2020-12;45312;SOLTERRE;RSA seul;5;15
2020-12;45314;SULLY LA CHAPELLE;RSA seul;0;0
2020-12;45315;SULLY SUR LOIRE;RSA seul;110;225
2020-12;45317;TAVERS;RSA seul;5;15
2020-12;45321;THIMORY;RSA seul;5;5
2020-12;45322;THORAILLES;RSA seul;0;0
2020-12;45330;TRINAY;RSA seul;0;0
2020-12;45331;VANNES SUR COSSON;RSA seul;5;5
2020-12;45333;VENNECY;RSA seul;10;20
2020-12;45345;VIMORY;RSA seul;15;25
2020-12;45346;VITRY AUX LOGES;RSA seul;15;30
2020-12;46009;ASSIER;RSA seul;5;10
2020-12;46011;AUTOIRE;RSA seul;0;0
2020-12;46013;BACH;RSA seul;0;0
2020-12;46022;BELAYE;RSA seul;5;10
2020-12;46029;BIARS SUR CERE;RSA seul;40;70
2020-12;46030;BIO;RSA seul;5;5
2020-12;46032;BOISSIERES;RSA seul;5;10
2020-12;46033;PORTE DU QUERCY;RSA seul;10;25
2020-12;46035;BOUSSAC;RSA seul;0;0
2020-12;46036;LE BOUYSSOU;RSA seul;5;5
2020-12;46037;BOUZIES;RSA seul;5;5
2020-12;46040;CABRERETS;RSA seul;5;5
2020-12;46041;CADRIEU;RSA seul;0;0
2020-12;46042;CAHORS;RSA seul;775;1340
2020-12;46051;CAMBES;RSA seul;0;0
2020-12;46054;CANIAC DU CAUSSE;RSA seul;5;5
2020-12;46055;CAPDENAC;RSA seul;10;15
2020-12;46056;CARAYAC;RSA seul;0;0
2020-12;46068;CENEVIERES;RSA seul;5;5
2020-12;46069;CEZAC;RSA seul;0;0
2020-12;46076;CORNAC;RSA seul;0;0
2020-12;46082;CREMPS;RSA seul;0;0
2020-12;46087;DEGAGNAC;RSA seul;10;20
2020-12;46088;DOUELLE;RSA seul;10;20
2020-12;46093;ESPAGNAC SAINTE EULALIE;RSA seul;0;0
2020-12;46095;ESPERE;RSA seul;15;35
2020-12;46098;FAJOLES;RSA seul;5;10
2020-12;46100;FAYCELLES;RSA seul;5;5
2020-12;46101;FELZINS;RSA seul;5;5
2020-12;46103;SAINT PAUL FLAUGNAC;RSA seul;5;10
2020-12;46105;FLAUJAC POUJOLS;RSA seul;5;5
2020-12;46108;FONS;RSA seul;5;5
2020-12;46111;FOURMAGNAC;RSA seul;0;0
2020-12;46112;FRANCOULES;RSA seul;5;5
2020-12;46114;FRAYSSINET LE GELAT;RSA seul;5;10
2020-12;46121;GINOUILLAC;RSA seul;0;0
2020-12;46122;GINTRAC;RSA seul;0;0
2020-12;46123;GIRAC;RSA seul;5;10
2020-12;46125;GORSES;RSA seul;5;10
2020-12;46128;GRAMAT;RSA seul;55;105
2020-12;46129;GREALOU;RSA seul;5;5
2020-12;46135;LABASTIDE DU HAUT MONT;RSA seul;0;0
2020-12;46136;LABASTIDE DU VERT;RSA seul;5;10
2020-12;46137;LABASTIDE MARNHAC;RSA seul;10;10
2020-12;46145;LACHAPELLE AUZAC;RSA seul;5;10
2020-12;46148;LALBENQUE;RSA seul;15;25
2020-12;46151;LAMOTHE CASSEL;RSA seul;0;0
2020-12;46153;LANZAC;RSA seul;5;10
2020-12;52122;CHAUMONT LA VILLE;RSA seul;0;0
2020-12;51169;CORBEIL;RSA seul;0;0
2020-12;51174;CORRIBERT;RSA seul;0;0
2020-12;51175;CORROBERT;RSA seul;0;0
2020-12;51181;COURCELLES SAPICOURT;RSA seul;0;0
2020-12;51204;DAMERY;RSA seul;5;10
2020-12;51215;DOMPREMY;RSA seul;0;0
2020-12;51222;ECLAIRES;RSA seul;5;5
2020-12;51236;LES ESSARTS LE VICOMTE;RSA seul;0;0
2020-12;51263;FROMENTIERES;RSA seul;5;5
2020-12;51267;GERMIGNY;RSA seul;0;0
2020-12;51272;GIVRY EN ARGONNE;RSA seul;15;45
2020-12;51286;HAUTEVILLE;RSA seul;0;0
2020-12;51289;HEILTZ LE MAURUPT;RSA seul;0;0
2020-12;51291;HERMONVILLE;RSA seul;5;10
2020-12;51293;HEUTREGIVILLE;RSA seul;5;5
2020-12;51295;HUIRON;RSA seul;0;0
2020-12;51305;JANVRY;RSA seul;0;0
2020-12;51343;MARCILLY SUR SEINE;RSA seul;5;10
2020-12;51346;MAREUIL LE PORT;RSA seul;5;15
2020-12;76753;YMARE;RSA seul;0;0
2020-12;76757;YVECRIQUE;RSA seul;0;0
2020-12;76759;YVILLE SUR SEINE;RSA seul;0;0
2020-12;77001;ACHERES LA FORET;RSA seul;10;10
2020-12;77002;AMILLIS;RSA seul;5;10
2020-12;77003;AMPONVILLE;RSA seul;5;5
2020-12;77005;ANNET SUR MARNE;RSA seul;30;55
2020-12;77012;AUGERS EN BRIE;RSA seul;0;0
2020-12;77022;BARBIZON;RSA seul;15;20
2020-12;77024;BASSEVELLE;RSA seul;5;10
2020-12;77031;BERNAY VILBERT;RSA seul;10;10
2020-12;77035;BLENNES;RSA seul;10;10
2020-12;77041;BOISSY AUX CAILLES;RSA seul;0;0
2020-12;77043;BOITRON;RSA seul;10;15
2020-12;77046;BOULANCOURT;RSA seul;5;15
2020-12;77048;BOURRON MARLOTTE;RSA seul;35;55
2020-12;77056;BURCY;RSA seul;0;0
2020-12;77057;BUSSIERES;RSA seul;15;55
2020-12;77060;BUTHIERS;RSA seul;5;15
2020-12;77063;LA CELLE SUR MORIN;RSA seul;15;25
2020-12;77065;CELY;RSA seul;5;5
2020-12;77067;CESSON;RSA seul;120;280
2020-12;77068;CESSOY EN MONTOIS;RSA seul;5;10
2020-12;77072;CHALAUTRE LA GRANDE;RSA seul;10;30
2020-12;77075;CHALIFERT;RSA seul;20;30
2020-12;77077;CHAMBRY;RSA seul;10;20
2020-12;77079;CHAMPAGNE SUR SEINE;RSA seul;210;345
2020-12;77080;CHAMPCENEST;RSA seul;0;0
2020-12;77081;CHAMPDEUIL;RSA seul;5;10
2020-12;77084;CHANGIS SUR MARNE;RSA seul;5;5
2020-12;77085;CHANTELOUP EN BRIE;RSA seul;40;95
2020-12;77091;LES CHAPELLES BOURBON;RSA seul;10;20
2020-12;77093;LA CHAPELLE MOUTILS;RSA seul;0;0
2020-12;77095;CHARNY;RSA seul;5;5
2020-12;77096;CHARTRETTES;RSA seul;25;35
2020-12;77098;CHATEAUBLEAU;RSA seul;5;5
2020-12;77100;LE CHATELET EN BRIE;RSA seul;35;80
2020-12;77102;CHATENOY;RSA seul;5;5
2020-12;77107;CHAUMES EN BRIE;RSA seul;35;70
2020-12;77108;CHELLES;RSA seul;1335;2665
2020-12;77109;CHENOISE CUCHARMOY;RSA seul;25;55
2020-12;77110;CHENOU;RSA seul;5;10
2020-12;77112;CHEVRAINVILLIERS;RSA seul;5;5
2020-12;77115;CHEVRY EN SEREINE;RSA seul;5;5
2020-12;77118;CLAYE SOUILLY;RSA seul;145;275
2020-12;77119;CLOS FONTAINE;RSA seul;5;5
2020-12;77122;COMBS LA VILLE;RSA seul;410;815
2020-12;77123;COMPANS;RSA seul;10;20
2020-12;77124;CONCHES SUR GONDOIRE;RSA seul;15;20
2020-12;77126;CONGIS SUR THEROUANNE;RSA seul;25;55
2020-12;77128;COUILLY PONT AUX DAMES;RSA seul;10;20
2020-12;77129;COULOMBS EN VALOIS;RSA seul;5;5
2020-12;77130;COULOMMES;RSA seul;5;10
2020-12;77131;COULOMMIERS;RSA seul;420;925
2020-12;77132;COUPVRAY;RSA seul;20;50
2020-12;77133;COURCELLES EN BASSEE;RSA seul;0;0
2020-12;77134;COURCHAMP;RSA seul;0;0
2020-12;77150;CUISY;RSA seul;0;0
2020-12;77155;DAMPMART;RSA seul;55;105
2020-12;77165;LES ECRENNES;RSA seul;0;0
2020-12;77180;FEROLLES ATTILLY;RSA seul;10;10
2020-12;77182;LA FERTE GAUCHER;RSA seul;175;405
2020-12;77184;FLAGY;RSA seul;0;0
2020-12;77186;FONTAINEBLEAU;RSA seul;320;565
2020-12;77191;FONTENAILLES;RSA seul;10;15
2020-12;77195;FOUJU;RSA seul;5;5
2020-12;77196;FRESNES SUR MARNE;RSA seul;0;0
2020-12;77197;FRETOY;RSA seul;0;0
2020-12;77198;FROMONT;RSA seul;0;0
2020-12;77208;GOUAIX;RSA seul;30;45
2020-12;77210;LA GRANDE PAROISSE;RSA seul;35;60
2020-12;77226;HERICY;RSA seul;30;45
2020-12;77234;JABLINES;RSA seul;0;0
2020-12;77240;JOUY SUR MORIN;RSA seul;50;95
2020-12;77242;JUTIGNY;RSA seul;10;15
2020-12;77243;LAGNY SUR MARNE;RSA seul;430;800
2020-12;77246;LECHELLE;RSA seul;5;5
2020-12;77249;LESIGNY;RSA seul;50;80
2020-12;77251;LIEUSAINT;RSA seul;225;465
2020-12;77259;LONGPERRIER;RSA seul;45;105
2020-12;77264;LUMIGNY NESLES ORMEAUX;RSA seul;10;15
2020-12;77267;LA MADELEINE SUR LOING;RSA seul;0;0
2020-12;77272;MAISON ROUGE;RSA seul;10;25
2020-12;77273;MARCHEMORET;RSA seul;0;0
2020-12;77289;MELZ SUR SEINE;RSA seul;0;0
2020-12;77290;MERY SUR MARNE;RSA seul;5;10
2020-12;77292;MESSY;RSA seul;5;5
2020-12;77293;MISY SUR YONNE;RSA seul;10;25
2020-12;77294;MITRY MORY;RSA seul;415;885
2020-12;77296;MOISSY CRAMAYEL;RSA seul;400;840
2020-12;77297;MONDREVILLE;RSA seul;5;10
2020-12;77300;MONTCEAUX LES MEAUX;RSA seul;5;5
2020-12;77303;MONTDAUPHIN;RSA seul;5;10
2020-12;77306;MONTEREAU SUR LE JARD;RSA seul;5;10
2020-12;77314;MONTOLIVET;RSA seul;5;5
2020-12;77318;MORTCERF;RSA seul;10;15
2020-12;77319;MORTERY;RSA seul;5;5
2020-12;77323;MOUSSY LE VIEUX;RSA seul;15;40
2020-12;77335;CHAUCONIN NEUFMONTIERS;RSA seul;25;50
2020-12;77339;NOISY SUR ECOLE;RSA seul;10;15
2020-12;77341;NOYEN SUR SEINE;RSA seul;5;15
2020-12;77344;OISSERY;RSA seul;10;15
2020-12;77345;ORLY SUR MORIN;RSA seul;10;20
2020-12;77347;LES ORMES SUR VOULZIE;RSA seul;10;20
2020-12;77358;PENCHARD;RSA seul;10;25
2020-12;77363;LE PIN;RSA seul;25;55
2020-12;77367;LE PLESSIS PLACY;RSA seul;5;5
2020-12;77369;POINCY;RSA seul;10;15
2020-12;77373;PONTAULT COMBAULT;RSA seul;525;1070
2020-12;77374;PONTCARRE;RSA seul;15;30
2020-12;77376;PRECY SUR MARNE;RSA seul;10;15
2020-12;77378;PRINGY;RSA seul;50;100
2020-12;77379;PROVINS;RSA seul;425;920
2020-12;77386;RECLOSES;RSA seul;10;15
2020-12;77390;ROISSY EN BRIE;RSA seul;435;830
2020-12;77397;SAACY SUR MARNE;RSA seul;35;75
2020-12;77400;SAINT AUGUSTIN;RSA seul;15;25
2020-12;77403;SAINT BRICE;RSA seul;5;5
2020-12;77404;SAINTE COLOMBE;RSA seul;35;50
2020-12;77405;SAINT CYR SUR MORIN;RSA seul;25;35
2020-12;77407;SAINT FARGEAU PONTHIERRY;RSA seul;225;465
2020-12;77411;SAINT GERMAIN SOUS DOUE;RSA seul;5;5
2020-12;77415;SAINT JEAN LES DEUX JUMEAUX;RSA seul;15;20
2020-12;77421;SAINT MARS VIEUX MAISONS;RSA seul;0;0
2020-12;77423;SAINT MARTIN DES CHAMPS;RSA seul;10;10
2020-12;77425;SAINT MARTIN EN BIERE;RSA seul;5;5
2020-12;77426;SAINT MERY;RSA seul;0;0
2020-12;77432;SAINT REMY LA VANNE;RSA seul;10;15
2020-12;77434;SAINT SAUVEUR LES BRAY;RSA seul;0;0
2020-12;77439;SALINS;RSA seul;10;20
2020-12;77442;SAMOREAU;RSA seul;30;45
2020-12;77443;SANCY;RSA seul;0;0
2020-12;77446;SAVINS;RSA seul;5;10
2020-12;77447;SEINE PORT;RSA seul;10;10
2020-12;77448;SEPT SORTS;RSA seul;5;10
2020-12;77449;SERRIS;RSA seul;145;325
2020-12;77455;SOIGNOLLES EN BRIE;RSA seul;20;35
2020-12;77456;SOISY BOUY;RSA seul;10;25
2020-12;77458;SOUPPES SUR LOING;RSA seul;165;360
2020-12;77460;TANCROU;RSA seul;0;0
2020-12;77461;THENISY;RSA seul;5;5
2020-12;77465;THOURY FEROTTES;RSA seul;5;5
2020-12;77467;LA TOMBE;RSA seul;0;0
2020-12;77469;TOUQUIN;RSA seul;20;30
2020-12;77470;TOURNAN EN BRIE;RSA seul;135;265
2020-12;77474;TRILBARDOU;RSA seul;10;25
2020-12;77476;TROCY EN MULTIEN;RSA seul;0;0
2020-12;77478;USSY SUR MARNE;RSA seul;5;5
2020-12;77481;VANVILLE;RSA seul;5;5
2020-12;77485;LE VAUDOUE;RSA seul;10;10
2020-12;77487;VAUX LE PENIL;RSA seul;180;355
2020-12;77490;VENDREST;RSA seul;10;20
2020-12;77493;VERNEUIL L ETANG;RSA seul;40;95
2020-12;77496;VIEUX CHAMPAGNE;RSA seul;0;0
2020-12;77507;VILLENAUXE LA PETITE;RSA seul;5;10
2020-12;77512;VILLENEUVE SUR BELLOT;RSA seul;20;45
2020-12;77515;VILLEROY;RSA seul;5;10
2020-12;77516;VILLE SAINT JACQUES;RSA seul;5;15
2020-12;77522;VILLIERS SUR SEINE;RSA seul;5;5
2020-12;77523;VILLUIS;RSA seul;5;10
2020-12;77524;VIMPELLES;RSA seul;10;10
2020-12;77525;VINANTES;RSA seul;5;5
2020-12;77526;VINCY MANOEUVRE;RSA seul;0;0
2020-12;77528;VOISENON;RSA seul;10;20
2020-12;77531;VOULX;RSA seul;30;60
2020-12;77532;VULAINES LES PROVINS;RSA seul;0;0
2020-12;77534;YEBLES;RSA seul;5;10
2020-12;78013;ANDELU;RSA seul;0;0
2020-12;78030;AUFFARGIS;RSA seul;10;15
2020-12;78033;AULNAY SUR MAULDRE;RSA seul;10;15
2020-12;78062;BEYNES;RSA seul;50;75
2020-12;78076;BOISSETS;RSA seul;5;5
2020-12;78082;BOISSY MAUVOISIN;RSA seul;5;20
2020-12;78087;BONNELLES;RSA seul;30;40
2020-12;79083;CHEF BOUTONNE;RSA seul;65;150
2020-12;79102;COULONGES THOUARSAIS;RSA seul;5;15
2020-12;79104;COURS;RSA seul;5;5
2020-12;79105;LES CHATELIERS;RSA seul;5;5
2020-12;79114;EXIREUIL;RSA seul;25;70
2020-12;79119;FENIOUX;RSA seul;10;10
2020-12;2B102;CROCICCHIA;RSA seul;5;5
2020-12;2B105;ERBAJOLO;RSA seul;5;5
2020-12;2B107;ERSA;RSA seul;5;5
2020-12;2B112;FELICETO;RSA seul;5;15
2020-12;2B121;GALERIA;RSA seul;5;5
2020-12;2B135;ISOLACCIO DI FIUMORBO;RSA seul;10;10
2020-12;2B138;LAVATOGGIO;RSA seul;0;0
2020-12;2B147;LOZZI;RSA seul;0;0
2020-12;2B148;LUCCIANA;RSA seul;125;235
2020-12;2B150;LUMIO;RSA seul;20;25
2020-12;2B152;LURI;RSA seul;20;40
2020-12;2B166;MONTE;RSA seul;10;25
2020-12;2B168;MONTICELLO;RSA seul;25;45
2020-12;2B170;MORSIGLIA;RSA seul;0;0
2020-12;2B171;MURACCIOLE;RSA seul;0;0
2020-12;2B172;MURATO;RSA seul;15;20
2020-12;2B179;NOVALE;RSA seul;0;0
2020-12;2B182;OCCHIATANA;RSA seul;5;5
2020-12;2B183;OGLIASTRO;RSA seul;5;10
2020-12;2B199;PALASCA;RSA seul;5;10
2020-12;2B201;PANCHERACCIA;RSA seul;5;5
2020-12;2B210;PERO CASEVECCHIE;RSA seul;0;0
2020-12;2B213;PIANELLO;RSA seul;0;0
2020-12;2B216;PIAZZALI;RSA seul;5;5
2020-12;2B220;PIEDIGRIGGIO;RSA seul;0;0
2020-12;2B231;PIGNA;RSA seul;0;0
2020-12;2B242;POGGIO MEZZANA;RSA seul;15;20
2020-12;2B246;LA PORTA;RSA seul;5;5
2020-12;2B250;PRUNELLI DI CASACCONI;RSA seul;5;5
2020-12;2B255;QUERCITELLO;RSA seul;5;5
2020-12;2B257;RAPALE;RSA seul;0;0
2020-12;2B260;RIVENTOSA;RSA seul;5;10
2020-12;2B263;ROSPIGLIANI;RSA seul;0;0
2020-12;2B273;SCATA;RSA seul;0;0
2020-12;2B274;SCOLCA;RSA seul;5;10
2020-12;2B281;SISCO;RSA seul;40;65
2020-12;2B286;SORBO OCAGNANO;RSA seul;25;40
2020-12;2B289;SOVERIA;RSA seul;0;0
2020-12;2B299;SAN GAVINO D AMPUGNANI;RSA seul;0;0
2020-12;2B301;SAN GAVINO DI TENDA;RSA seul;0;0
2020-12;2B303;SAN GIULIANO;RSA seul;5;10
2020-12;2B304;SAN LORENZO;RSA seul;0;0
2020-12;2B307;SANTA LUCIA DI MORIANI;RSA seul;45;75
2020-12;2B327;TOMINO;RSA seul;0;0
2020-12;2B329;TRALONCA;RSA seul;0;0
2020-12;2B337;VALLE DI ROSTINO;RSA seul;0;0
2020-12;2B343;VENZOLASCA;RSA seul;20;40
2020-12;2B344;VERDESE;RSA seul;0;0
2020-12;2B355;VOLPAJOLA;RSA seul;5;5
2020-12;2B361;ZILIA;RSA seul;10;20
2020-12;30001;AIGALIERS;RSA seul;10;15
2020-12;30002;AIGREMONT;RSA seul;10;20
2020-12;30009;ALZON;RSA seul;10;15
2020-12;30018;ASPERES;RSA seul;10;15
2020-12;30022;AUJAC;RSA seul;10;15
2020-12;30027;BAGARD;RSA seul;60;110
2020-12;30032;BEAUCAIRE;RSA seul;740;1545
2020-12;30034;BELLEGARDE;RSA seul;155;325
2020-12;30044;BONNEVAUX;RSA seul;10;15
2020-12;30045;BORDEZAC;RSA seul;15;15
2020-12;30051;BRANOUX LES TAILLADES;RSA seul;30;65
2020-12;30053;BRIGNON;RSA seul;20;35
2020-12;30054;BROUZET LES QUISSAC;RSA seul;5;10
2020-12;30238;SAINT BRESSON;RSA seul;5;5
2020-12;30240;SAINT CESAIRE DE GAUZIGNAN;RSA seul;5;5
2020-12;30241;SAINT CHAPTES;RSA seul;45;90
2020-12;30253;SAINT FLORENT SUR AUZONNET;RSA seul;70;120
2020-12;30256;SAINT GERVAIS;RSA seul;15;20
2020-12;30258;SAINT GILLES;RSA seul;465;1020
2020-12;30261;SAINT HIPPOLYTE DE CATON;RSA seul;5;10
2020-12;30262;SAINT HIPPOLYTE DE MONTAIGU;RSA seul;0;0
2020-12;30266;SAINT JEAN DE MARUEJOLS ET AVEJAN;RSA seul;30;50
2020-12;30292;SAINT PONS LA CALM;RSA seul;10;15
2020-12;30303;SAINT VICTOR DE MALCAP;RSA seul;20;35
2020-12;30304;SALAZAC;RSA seul;5;5
2020-12;30310;SAUMANE;RSA seul;5;15
2020-12;31002;AIGNES;RSA seul;0;0
2020-12;31005;ALAN;RSA seul;0;0
2020-12;31006;ALBIAC;RSA seul;0;0
2020-12;31008;ANAN;RSA seul;0;0
2020-12;31014;ARGUENOS;RSA seul;0;0
2020-12;31020;ASPET;RSA seul;30;40
2020-12;31024;AURAGNE;RSA seul;0;0
2020-12;36076;FONTGOMBAULT;RSA seul;5;5
2020-12;36081;GARGILESSE DAMPIERRE;RSA seul;0;0
2020-12;36082;GEHEE;RSA seul;0;0
2020-12;36083;GIROUX;RSA seul;0;0
2020-12;36084;GOURNAY;RSA seul;5;10
2020-12;36089;JEU LES BOIS;RSA seul;5;5
2020-12;36092;LANGE;RSA seul;0;0
