"EC_MEASURE";"FREQ";"GEO";"GEO_OBJECT";"OBS_STATUS_FR";"TIME_PERIOD";"OBS_VALUE"
"LVB";"M";"91";"DEP";"D";2022-11;1556
"LVB_CUMR";"A";"27";"REG";"D";2023;1983
"LVB";"M";"62";"DEP";"D";2022-11;1244
"LVB";"M";"32";"DEP";"D";2024-01;107
"LVB";"M";"50";"DEP";"PROV";2025-08;325
"LVB";"M";"74";"DEP";"PROV";2025-12;740
"LVB_CUMR";"A";"46";"DEP";"D";2016;111
"LVB";"M";"53";"REG";"D";2021-02;2273
"LVB";"M";"88";"DEP";"PROV";2025-10;207
"LVB";"M";"58";"DEP";"D";2024-11;105
"LVB";"M";"66";"DEP";"D";2021-01;309
"LVB_CUMR";"A";"11";"REG";"D";2018;14303
"LVB";"M";"76";"DEP";"D";2022-04;1043
"LVB";"M";"27";"REG";"PROV";2025-03;1805
"LVB";"M";"30";"DEP";"D";2023-10;557
"LVB";"M";"49";"DEP";"D";2022-12;712
"LVB";"M";"54";"DEP";"D";2024-05;499
"LVB";"A";"53";"REG";"D";2023;28930
"LVB";"A";"43";"DEP";"D";2018;2060
"LVB";"M";"64";"DEP";"D";2021-05;495
"LVB";"M";"01";"REG";"D";2021-08;378
"LVB";"M";"59";"DEP";"D";2024-09;2316
"LVB";"A";"90";"DEP";"D";2023;1222
"LVB";"M";"73";"DEP";"D";2021-08;404
"LVB";"M";"32";"DEP";"D";2024-07;99
"LVB";"M";"51";"DEP";"PROV";2025-10;439
"LVB";"M";"44";"REG";"D";2021-07;4809
"LVB";"M";"75";"REG";"D";2022-12;4302
"LVB";"M";"77";"DEP";"D";2021-07;1558
"LVB";"M";"78";"DEP";"D";2021-07;1650
"LVB";"M";"04";"REG";"D";2021-01;964
"LVB";"M";"46";"DEP";"D";2023-11;92
"LVB";"M";"61";"DEP";"PROV";2025-06;187
"LVB";"M";"33";"DEP";"D";2024-06;1232
"LVB";"M";"57";"DEP";"D";2023-08;773
"LVB";"A";"49";"DEP";"D";2023;7945
"LVB";"M";"90";"DEP";"D";2022-10;108
"LVB";"M";"44";"DEP";"D";2021-01;1190
"LVB";"A";"27";"REG";"D";2018;26840
"LVB";"M";"84";"REG";"D";2024-10;6832
"LVB";"M";"76";"DEP";"D";2021-10;1235
"LVB";"M";"11";"REG";"D";2024-07;13200
"LVB";"M";"63";"DEP";"D";2023-02;417
"LVB";"M";"32";"DEP";"D";2022-02;115
"LVB";"M";"49";"DEP";"PROV";2025-08;624
"LVB";"A";"60";"DEP";"D";2018;9565
"LVB";"M";"42";"DEP";"PROV";2025-05;611
"LVB";"M";"52";"REG";"D";2024-11;2842
"LVB";"A";"86";"DEP";"D";2024;3631
"LVB";"A";"76";"REG";"D";2016;59979
"LVB";"A";"93";"REG";"D";2018;56506
"LVB";"M";"36";"DEP";"D";2022-05;132
"LVB_CUMR";"A";"66";"DEP";"D";2017;367
"LVB";"M";"01";"REG";"D";2024-08;316
"LVB";"M";"76";"DEP";"PROV";2025-10;1028
"LVB";"M";"49";"DEP";"D";2023-11;657
"LVB";"M";"60";"DEP";"D";2022-10;784
"LVB";"M";"73";"DEP";"PROV";2025-02;278
"LVB";"M";"52";"REG";"D";2021-03;3385
"LVB";"M";"44";"DEP";"D";2024-06;1133
"LVB_CUMR";"A";"34";"DEP";"D";2024;936
"LVB";"M";"66";"DEP";"D";2021-03;385
"LVB_CUMR";"A";"84";"REG";"D";2023;6502
"LVB";"M";"85";"DEP";"PROV";2025-03;417
"LVB_CUMR";"A";"53";"DEP";"D";2020;240
"LVB";"M";"51";"DEP";"D";2021-12;516
"LVB";"M";"49";"DEP";"D";2022-02;663
"LVB_CUMR";"A";"74";"DEP";"D";2018;829
"LVB_CUMR";"A";"60";"DEP";"D";2018;775
"LVB";"M";"11";"REG";"PROV";2026-01;12494
"LVB";"A";"32";"REG";"D";2019;67180
"LVB";"A";"65";"DEP";"D";2023;1785
"LVB";"M";"47";"DEP";"D";2023-04;222
"LVB";"M";"32";"DEP";"PROV";2025-06;93
"LVB";"M";"94";"REG";"D";2023-06;204
"LVB";"M";"84";"REG";"D";2024-04;6348
"LVB_CUMR";"A";"74";"DEP";"D";2020;802
"LVB";"M";"28";"REG";"PROV";2025-09;2352
"LVB_CUMR";"A";"88";"DEP";"D";2022;253
"LVB";"M";"11";"REG";"D";2023-11;12855
"LVB_CUMR";"A";"61";"DEP";"D";2024;162
"LVB";"M";"52";"REG";"D";2024-07;3125
"LVB";"M";"49";"DEP";"PROV";2025-05;640
"LVB";"A";"63";"DEP";"D";2024;5415
"LVB";"M";"58";"DEP";"D";2023-04;110
"LVB";"M";"88";"DEP";"PROV";2025-09;180
"LVB";"M";"31";"DEP";"D";2023-01;1216
"LVB";"M";"66";"DEP";"D";2023-12;316
"LVB";"M";"45";"DEP";"D";2023-03;565
"LVB";"M";"78";"DEP";"D";2021-04;1494
"LVB";"A";"01";"REG";"D";2022;4218
"LVB";"M";"51";"DEP";"PROV";2025-03;429
"LVB";"M";"93";"REG";"D";2022-08;4955
"LVB";"A";"56";"DEP";"D";2022;6766
"LVB_CUMR";"A";"28";"REG";"D";2018;2786
"LVB";"M";"85";"DEP";"PROV";2025-09;420
"LVB";"M";"51";"DEP";"D";2023-08;436
"LVB";"M";"35";"DEP";"D";2024-05;925
"LVB";"M";"01";"REG";"D";2021-07;348
"LVB";"M";"45";"DEP";"D";2021-02;510
"LVB";"M";"66";"DEP";"D";2024-11;333
"LVB";"M";"78";"DEP";"D";2024-03;1476
"LVB_CUMR";"A";"94";"REG";"D";2021;210
"LVB_CUMR";"A";"56";"DEP";"D";2017;545
"LVB";"A";"89";"DEP";"D";2023;2761
"LVB";"M";"52";"REG";"D";2023-05;3095
"LVB";"M";"48";"DEP";"PROV";2025-02;36
"LVB_CUMR";"A";"06";"REG";"D";2021;581
"LVB";"M";"33";"DEP";"D";2024-02;1218
"LVB";"M";"62";"DEP";"D";2021-04;1152
"LVB";"M";"45";"DEP";"D";2021-04;618
"LVB";"M";"94";"REG";"PROV";2025-01;164
"LVB";"M";"77";"DEP";"PROV";2025-11;1375
"LVB";"M";"60";"DEP";"D";2023-05;716
"LVB";"M";"87";"DEP";"D";2023-08;255
"LVB";"M";"52";"REG";"D";2024-03;2911
"LVB";"M";"54";"DEP";"D";2024-08;478
"LVB";"M";"03";"REG";"D";2024-01;623
"LVB";"M";"65";"DEP";"D";2024-03;139
"LVB";"M";"51";"DEP";"D";2022-12;511
"LVB";"M";"34";"DEP";"D";2022-11;1012
"LVB";"M";"53";"REG";"D";2023-05;2549
"LVB";"M";"48";"DEP";"D";2022-04;44
"LVB";"M";"73";"DEP";"D";2024-03;297
"LVB_CUMR";"A";"49";"DEP";"D";2022;742
"LVB";"M";"58";"DEP";"PROV";2025-11;112
"LVB";"M";"28";"REG";"D";2024-12;2421
"LVB";"M";"88";"DEP";"PROV";2025-07;213
"LVB";"M";"32";"DEP";"PROV";2025-02;98
"LVB";"M";"04";"REG";"D";2023-05;1131
"LVB";"M";"61";"DEP";"D";2022-02;196
"LVB";"M";"42";"DEP";"D";2024-12;578
"LVB";"M";"53";"REG";"D";2021-09;2811
"LVB";"A";"76";"DEP";"D";2023;12297
"LVB";"M";"32";"REG";"D";2022-08;5569
"LVB";"M";"52";"DEP";"D";2022-04;108
"LVB";"M";"57";"DEP";"D";2022-07;874
"LVB";"M";"36";"DEP";"D";2021-08;156
"LVB_CUMR";"A";"90";"DEP";"D";2016;127
"LVB";"M";"04";"REG";"PROV";2025-12;929
"LVB";"M";"75";"REG";"PROV";2025-04;3687
"LVB";"A";"62";"DEP";"D";2018;15600
"LVB";"M";"46";"DEP";"D";2022-10;114
"LVB";"M";"32";"REG";"D";2021-05;5256
"LVB";"M";"76";"DEP";"D";2021-12;1166
"LVB";"M";"58";"DEP";"D";2021-08;133
"LVB";"M";"51";"DEP";"D";2023-11;415
"LVB";"A";"89";"DEP";"D";2019;3172
"LVB";"M";"31";"DEP";"D";2021-09;1358
"LVB";"M";"65";"DEP";"D";2023-06;139
"LVB";"M";"11";"REG";"D";2024-03;12583
"LVB";"M";"47";"DEP";"D";2022-02;229
"LVB";"A";"53";"REG";"D";2021;32065
"LVB";"M";"32";"REG";"D";2022-11;5280
"LVB_CUMR";"A";"02";"REG";"D";2024;280
"LVB";"M";"57";"DEP";"PROV";2025-04;656
"LVB";"M";"75";"DEP";"D";2024-11;1746
"LVB";"M";"66";"DEP";"PROV";2025-09;316
"LVB_CUMR";"A";"35";"DEP";"D";2018;994
"LVB";"M";"89";"DEP";"D";2021-09;243
"LVB";"M";"51";"DEP";"PROV";2025-07;412
"LVB";"M";"43";"DEP";"D";2021-03;153
"LVB_CUMR";"A";"94";"REG";"D";2019;219
"LVB";"A";"28";"REG";"D";2024;29605
"LVB";"M";"02";"REG";"D";2024-02;220
"LVB";"M";"76";"REG";"PROV";2025-12;4144
"LVB";"M";"52";"REG";"D";2021-07;3641
"LVB";"M";"59";"DEP";"PROV";2025-11;2021
"LVB";"M";"73";"DEP";"D";2023-04;308
"LVB";"M";"28";"REG";"D";2022-10;2818
"LVB";"M";"89";"DEP";"D";2023-05;211
"LVB";"M";"65";"DEP";"PROV";2025-09;143
"LVB";"M";"34";"DEP";"D";2023-10;980
"LVB";"M";"44";"DEP";"PROV";2025-09;1189
"LVB";"M";"93";"REG";"D";2024-05;4235
"LVB_CUMR";"A";"49";"DEP";"PROV";2026;614
"LVB";"M";"27";"REG";"D";2024-09;1906
"LVB";"M";"62";"DEP";"D";2022-12;1227
"LVB";"M";"77";"DEP";"D";2023-12;1438
"LVB_CUMR";"A";"03";"REG";"D";2019;680
"LVB";"M";"31";"DEP";"D";2024-12;1152
"LVB";"M";"60";"DEP";"PROV";2025-04;633
"LVB";"M";"46";"DEP";"D";2023-05;107
"LVB_CUMR";"A";"50";"DEP";"D";2016;380
"LVB_CUMR";"A";"53";"REG";"D";2023;2497
"LVB";"M";"63";"DEP";"D";2024-09;468
"LVB";"M";"44";"REG";"PROV";2025-07;3962
"LVB";"M";"86";"DEP";"PROV";2025-12;287
"LVB";"M";"74";"DEP";"D";2021-08;903
"LVB";"M";"30";"DEP";"D";2023-07;623
"LVB";"M";"11";"REG";"D";2024-01;12762
"LVB_CUMR";"A";"59";"DEP";"D";2024;2308
"LVB";"M";"47";"DEP";"D";2021-09;284
"LVB";"A";"86";"DEP";"D";2022;3999
"LVB";"M";"78";"DEP";"D";2024-06;1368
"LVB";"M";"64";"DEP";"D";2024-12;470
"LVB";"M";"57";"DEP";"PROV";2025-07;698
"LVB_CUMR";"A";"50";"DEP";"D";2022;354
"LVB_CUMR";"A";"52";"REG";"D";2023;2997
"LVB";"M";"93";"REG";"PROV";2025-06;4026
"LVB_CUMR";"A";"11";"REG";"D";2023;12858
"LVB";"M";"93";"REG";"PROV";2025-12;4047
"LVB";"A";"31";"DEP";"D";2024;14454
"LVB";"M";"47";"DEP";"D";2024-05;224
"LVB";"M";"43";"DEP";"D";2024-10;148
"LVB";"A";"74";"DEP";"D";2021;9860
"LVB_CUMR";"A";"57";"DEP";"D";2017;879
"LVB";"M";"90";"DEP";"PROV";2025-07;91
"LVB";"M";"54";"DEP";"D";2023-04;487
"LVB";"A";"65";"DEP";"D";2024;1665
"LVB";"M";"52";"REG";"D";2022-09;3301
"LVB";"A";"84";"REG";"D";2021;87312
"LVB";"M";"46";"DEP";"D";2021-04;90
"LVB";"M";"04";"REG";"PROV";2025-08;1002
"LVB";"M";"57";"DEP";"D";2022-10;768
"LVB";"M";"30";"DEP";"D";2024-03;531
"LVB";"M";"61";"DEP";"D";2021-04;175
"LVB";"M";"44";"REG";"PROV";2026-01;3922
"LVB";"M";"78";"DEP";"D";2024-12;1434
"LVB";"M";"54";"DEP";"D";2023-09;468
"LVB_CUMR";"A";"90";"DEP";"D";2018;134
"LVB";"M";"03";"REG";"D";2022-12;712
"LVB";"M";"44";"DEP";"D";2021-08;1485
"LVB";"M";"55";"DEP";"D";2021-01;123
"LVB";"M";"31";"DEP";"D";2023-03;1143
"LVB";"M";"76";"REG";"D";2022-01;4820
"LVB";"M";"58";"DEP";"PROV";2026-01;99
"LVB";"A";"47";"DEP";"D";2023;2756
"LVB";"M";"61";"DEP";"D";2024-01;162
"LVB";"M";"53";"REG";"D";2022-02;2335
"LVB";"M";"74";"DEP";"D";2024-09;716
"LVB";"M";"90";"DEP";"D";2022-01;111
"LVB_CUMR";"A";"49";"DEP";"D";2020;670
"LVB_CUMR";"A";"27";"REG";"D";2024;1884
"LVB";"M";"04";"REG";"D";2024-07;983
"LVB";"M";"63";"DEP";"PROV";2025-02;426
"LVB";"A";"32";"DEP";"D";2023;1246
"LVB";"M";"47";"DEP";"D";2023-08;224
"LVB";"M";"55";"DEP";"D";2024-05;126
"LVB";"A";"84";"REG";"D";2017;90735
"LVB";"M";"89";"DEP";"D";2021-01;210
"LVB_CUMR";"A";"44";"REG";"D";2017;4740
"LVB";"M";"73";"DEP";"D";2024-10;359
"LVB_CUMR";"A";"54";"DEP";"D";2019;586
"LVB_CUMR";"A";"02";"REG";"D";2022;320
"LVB";"M";"58";"DEP";"D";2022-10;131
"LVB";"M";"46";"DEP";"D";2022-07;102
"LVB";"M";"66";"DEP";"D";2022-01;329
"LVB_CUMR";"A";"75";"REG";"PROV";2026;3921
"LVB";"A";"36";"DEP";"D";2022;1671
"LVB";"M";"28";"REG";"D";2022-07;2856
"LVB";"M";"53";"DEP";"D";2024-10;241
"LVB_CUMR";"A";"90";"DEP";"D";2024;76
"LVB";"A";"06";"REG";"D";2021;10613
"LVB";"A";"74";"DEP";"D";2020;9680
"LVB_CUMR";"A";"56";"DEP";"D";2023;549
"LVB";"M";"46";"DEP";"D";2022-05;104
"LVB_CUMR";"A";"53";"REG";"D";2024;2345
"LVB";"M";"61";"DEP";"D";2024-09;177
"LVB";"M";"33";"DEP";"PROV";2025-04;1203
"LVB";"M";"51";"DEP";"D";2022-08;511
"LVB";"M";"24";"REG";"D";2022-03;2092
"LVB";"M";"88";"DEP";"D";2022-10;226
"LVB";"A";"47";"DEP";"D";2021;2875
"LVB";"M";"06";"REG";"D";2022-12;790
"LVB";"M";"58";"DEP";"D";2021-05;138
"LVB";"M";"63";"DEP";"PROV";2025-04;448
"LVB";"M";"74";"DEP";"D";2024-07;813
"LVB";"M";"43";"DEP";"D";2024-04;147
"LVB";"M";"52";"REG";"D";2022-11;3121
"LVB";"M";"35";"DEP";"D";2021-11;1004
"LVB";"M";"53";"REG";"D";2024-10;2411
"LVB_CUMR";"A";"51";"DEP";"PROV";2026;445
"LVB";"M";"84";"REG";"PROV";2025-10;6487
"LVB";"M";"85";"DEP";"D";2022-07;522
"LVB";"M";"32";"DEP";"D";2024-12;101
"LVB";"A";"56";"DEP";"D";2018;6637
"LVB";"M";"52";"REG";"D";2024-06;2749
"LVB";"M";"03";"REG";"D";2021-02;617
"LVB";"M";"65";"DEP";"PROV";2025-08;147
"LVB";"M";"73";"DEP";"PROV";2025-08;295
"LVB_CUMR";"A";"45";"DEP";"PROV";2026;630
"LVB_CUMR";"A";"49";"DEP";"D";2017;736
"LVB";"M";"94";"REG";"D";2024-04;194
"LVB";"M";"62";"DEP";"PROV";2025-07;1150
"LVB";"M";"62";"DEP";"PROV";2025-11;1062
"LVB";"M";"44";"REG";"D";2022-05;4327
"LVB";"M";"33";"DEP";"PROV";2025-05;1269
"LVB";"M";"90";"DEP";"D";2023-08;102
"LVB";"M";"56";"DEP";"D";2021-01;538
"LVB";"M";"61";"DEP";"D";2022-09;193
"LVB_CUMR";"A";"06";"REG";"PROV";2026;713
"LVB";"M";"76";"DEP";"D";2023-09;996
"LVB";"M";"46";"DEP";"D";2021-12;111
"LVB_CUMR";"A";"51";"DEP";"D";2016;588
"LVB";"M";"94";"REG";"D";2021-10;242
"LVB";"M";"34";"DEP";"D";2022-04;1005
"LVB";"M";"44";"REG";"D";2024-03;3974
"LVB";"M";"59";"DEP";"D";2023-11;2326
"LVB";"M";"64";"DEP";"D";2021-11;493
"LVB";"M";"73";"DEP";"PROV";2025-11;284
"LVB";"A";"86";"DEP";"D";2016;4281
"LVB";"A";"04";"REG";"D";2017;13708
"LVB_CUMR";"A";"32";"DEP";"D";2024;107
"LVB_CUMR";"A";"46";"DEP";"D";2020;116
"LVB";"M";"51";"DEP";"D";2021-04;502
"LVB";"M";"84";"REG";"PROV";2026-01;6381
"LVB";"M";"60";"DEP";"PROV";2025-11;651
"LVB";"A";"52";"REG";"D";2020;38974
"LVB";"M";"62";"DEP";"D";2024-12;1161
"LVB";"M";"89";"DEP";"D";2024-04;223
"LVB";"A";"74";"DEP";"D";2016;9708
"LVB";"M";"45";"DEP";"PROV";2025-05;577
"LVB";"M";"53";"REG";"D";2024-08;2466
"LVB_CUMR";"A";"49";"DEP";"D";2024;642
"LVB_CUMR";"A";"03";"REG";"D";2018;722
"LVB";"A";"31";"DEP";"D";2021;15968
"LVB";"M";"90";"DEP";"PROV";2025-08;94
"LVB_CUMR";"A";"55";"DEP";"D";2017;147
"LVB";"M";"63";"DEP";"D";2024-07;510
"LVB";"A";"77";"DEP";"D";2016;18868
"LVB";"M";"27";"REG";"D";2023-06;1960
"LVB";"M";"47";"DEP";"D";2022-08;242
"LVB";"M";"50";"DEP";"PROV";2025-05;331
"LVB_CUMR";"A";"84";"REG";"D";2019;7571
"LVB_CUMR";"A";"36";"DEP";"D";2020;164
"LVB";"M";"06";"REG";"D";2022-03;1123
"LVB";"M";"85";"DEP";"D";2024-01;455
"LVB";"M";"86";"DEP";"D";2022-09;313
"LVB_CUMR";"A";"56";"DEP";"D";2019;559
"LVB";"M";"61";"DEP";"D";2023-01;201
"LVB";"M";"45";"DEP";"D";2023-09;553
"LVB";"M";"32";"REG";"D";2023-01;5121
"LVB";"M";"77";"DEP";"D";2024-11;1414
"LVB";"A";"64";"DEP";"PROV";2025;5170
"LVB";"M";"53";"DEP";"D";2024-12;243
"LVB_CUMR";"A";"84";"REG";"PROV";2026;6381
"LVB";"A";"33";"DEP";"D";2017;17004
"LVB";"M";"06";"REG";"D";2023-04;1041
"LVB";"M";"86";"DEP";"D";2024-08;307
"LVB";"A";"73";"DEP";"PROV";2025;3713
"LVB";"M";"60";"DEP";"PROV";2025-10;711
"LVB_CUMR";"A";"76";"REG";"D";2020;4776
"LVB_CUMR";"A";"45";"DEP";"D";2020;636
"LVB";"M";"44";"REG";"D";2021-11;4542
"LVB";"M";"63";"DEP";"D";2021-09;590
"LVB";"M";"54";"DEP";"D";2024-04;503
"LVB";"M";"99";"OTHER";"PROV";2025-09;77
"LVB";"M";"88";"DEP";"D";2022-06;274
"LVB";"A";"93";"REG";"D";2021;55664
"LVB";"M";"74";"DEP";"D";2022-08;833
"LVB";"M";"56";"DEP";"PROV";2025-03;509
"LVB";"M";"33";"DEP";"D";2022-04;1313
"LVB";"A";"53";"DEP";"PROV";2025;2747
"LVB";"M";"63";"DEP";"D";2022-10;492
"LVB";"M";"44";"DEP";"D";2024-12;1248
"LVB";"M";"28";"REG";"PROV";2025-07;2626
"LVB";"M";"53";"REG";"D";2024-04;2386
"LVB_CUMR";"A";"76";"REG";"D";2019;4828
"LVB";"M";"60";"DEP";"D";2022-09;711
"LVB";"M";"01";"REG";"D";2024-07;266
"LVB_CUMR";"A";"49";"DEP";"D";2018;719
"LVB";"M";"89";"DEP";"D";2023-04;198
"LVB";"M";"64";"DEP";"D";2021-04;453
"LVB";"A";"94";"REG";"D";2024;2477
"LVB";"M";"27";"REG";"D";2024-07;2003
"LVB";"M";"76";"DEP";"D";2023-02;918
"LVB_CUMR";"A";"32";"DEP";"D";2021;111
"LVB";"M";"45";"DEP";"D";2021-05;594
"LVB";"M";"52";"REG";"D";2022-05;3276
"LVB";"A";"89";"DEP";"D";2021;2979
"LVB_CUMR";"A";"76";"REG";"D";2023;4400
"LVB";"A";"45";"DEP";"D";2024;6960
"LVB";"M";"02";"REG";"D";2023-10;289
"LVB";"M";"58";"DEP";"D";2024-03;119
"LVB";"A";"54";"DEP";"D";2020;6819
"LVB";"M";"64";"DEP";"D";2022-08;537
"LVB";"M";"31";"DEP";"D";2021-07;1463
"LVB";"M";"78";"DEP";"D";2023-12;1457
"LVB";"M";"24";"REG";"D";2021-09;2250
"LVB";"M";"91";"DEP";"D";2022-06;1522
"LVB";"M";"11";"REG";"D";2022-05;14334
"LVB";"M";"47";"DEP";"PROV";2025-09;196
"LVB";"M";"31";"DEP";"D";2021-06;1343
"LVB";"M";"87";"DEP";"D";2021-01;215
"LVB";"M";"94";"REG";"D";2023-12;181
"LVB";"M";"59";"DEP";"D";2022-02;2284
"LVB";"M";"74";"DEP";"D";2022-04;716
"LVB_CUMR";"A";"54";"DEP";"D";2017;626
"LVB";"M";"32";"REG";"D";2022-07;5681
"LVB";"M";"61";"DEP";"D";2023-02;158
"LVB";"M";"04";"REG";"PROV";2025-11;850
"LVB";"M";"36";"DEP";"D";2022-08;121
"LVB";"M";"43";"DEP";"D";2022-07;160
"LVB";"M";"88";"DEP";"D";2024-07;220
"LVB";"M";"32";"REG";"PROV";2025-06;4648
"LVB";"A";"78";"DEP";"D";2017;18537
"LVB";"M";"49";"DEP";"D";2022-11;659
"LVB";"M";"84";"REG";"D";2022-05;7204
"LVB";"M";"54";"DEP";"PROV";2025-05;470
"LVB";"M";"62";"DEP";"D";2021-11;1328
"LVB";"M";"62";"DEP";"D";2024-05;1164
"LVB";"M";"47";"DEP";"D";2021-12;268
"LVB";"M";"78";"DEP";"D";2022-03;1513
"LVB";"M";"32";"REG";"D";2024-10;5026
"LVB";"M";"03";"REG";"PROV";2025-08;524
"LVB";"M";"60";"DEP";"PROV";2025-01;672
"LVB";"M";"90";"DEP";"D";2021-12;116
"LVB";"M";"31";"DEP";"D";2023-11;1174
"LVB";"M";"84";"REG";"D";2023-08;6779
"LVB";"M";"50";"DEP";"D";2024-02;305
"LVB";"M";"46";"DEP";"D";2023-07;92
"LVB";"M";"64";"DEP";"D";2023-05;450
"LVB";"M";"04";"REG";"D";2024-05;1043
"LVB";"M";"28";"REG";"D";2023-11;2540
"LVB";"M";"56";"DEP";"D";2024-01;466
"LVB";"M";"84";"REG";"D";2023-07;6881
"LVB";"M";"77";"DEP";"PROV";2025-03;1377
"LVB";"M";"85";"DEP";"D";2023-11;481
"LVB";"M";"52";"DEP";"D";2023-11;98
"LVB";"M";"49";"DEP";"PROV";2025-06;633
"LVB";"M";"34";"DEP";"D";2021-10;1080
"LVB";"M";"03";"REG";"D";2021-08;698
"LVB";"M";"62";"DEP";"D";2024-11;1144
"LVB";"M";"24";"REG";"D";2023-11;1947
"LVB";"M";"45";"DEP";"D";2024-12;530
"LVB_CUMR";"A";"04";"REG";"D";2017;1105
"LVB";"M";"94";"REG";"D";2022-09;247
"LVB";"M";"65";"DEP";"D";2024-04;158
"LVB";"A";"79";"DEP";"D";2020;3146
"LVB_CUMR";"A";"64";"DEP";"D";2019;521
"LVB";"M";"89";"DEP";"D";2024-07;243
"LVB";"M";"73";"DEP";"D";2023-02;292
"LVB";"M";"54";"DEP";"PROV";2025-12;463
"LVB_CUMR";"A";"75";"DEP";"D";2019;2292
"LVB";"M";"53";"REG";"D";2021-10;2802
"LVB";"M";"65";"DEP";"D";2021-11;154
"LVB";"M";"51";"DEP";"D";2022-05;474
"LVB";"M";"27";"REG";"D";2023-03;1881
"LVB_CUMR";"A";"31";"DEP";"D";2022;1279
"LVB";"M";"04";"REG";"D";2022-06;1206
"LVB";"M";"48";"DEP";"D";2024-02;49
"LVB";"M";"84";"REG";"D";2024-02;6065
"LVB";"M";"31";"DEP";"D";2022-03;1306
"LVB";"M";"60";"DEP";"D";2024-11;674
"LVB";"M";"87";"DEP";"D";2021-06;258
"LVB_CUMR";"A";"77";"DEP";"PROV";2025;1386
"LVB";"M";"63";"DEP";"D";2023-08;475
"LVB";"M";"51";"DEP";"PROV";2025-01;441
"LVB";"M";"64";"DEP";"D";2023-03;467
"LVB";"M";"28";"REG";"D";2023-05;2489
"LVB";"M";"44";"DEP";"D";2024-07;1263
"LVB";"M";"04";"REG";"D";2023-11;964
"LVB";"A";"27";"REG";"D";2021;25429
"LVB";"A";"75";"REG";"D";2020;53196
"LVB";"M";"89";"DEP";"PROV";2025-01;255
"LVB_CUMR";"A";"65";"DEP";"D";2018;144
"LVB";"M";"75";"DEP";"D";2023-07;1902
"LVB";"M";"35";"DEP";"PROV";2025-10;886
"LVB_CUMR";"A";"62";"DEP";"D";2019;1315
"LVB";"M";"52";"DEP";"D";2023-07;115
"LVB";"M";"57";"DEP";"PROV";2026-01;730
"LVB";"M";"44";"DEP";"D";2023-10;1358
"LVB_CUMR";"A";"90";"DEP";"PROV";2026;107
"LVB_CUMR";"A";"35";"DEP";"D";2019;968
"LVB";"M";"55";"DEP";"D";2022-10;138
"LVB";"M";"27";"REG";"D";2024-04;1735
"LVB";"M";"06";"REG";"D";2022-10;721
"LVB_CUMR";"A";"61";"DEP";"D";2020;188
"LVB";"M";"77";"DEP";"PROV";2025-08;1435
"LVB";"M";"75";"REG";"D";2024-09;3915
"LVB_CUMR";"A";"55";"DEP";"D";2019;140
"LVB";"M";"52";"DEP";"D";2024-09;108
"LVB";"M";"43";"DEP";"D";2021-04;153
"LVB";"M";"31";"DEP";"PROV";2025-03;1157
"LVB";"M";"43";"DEP";"D";2021-06;204
"LVB";"A";"89";"DEP";"PROV";2025;2555
"LVB";"A";"02";"REG";"D";2020;3529
"LVB";"M";"52";"REG";"D";2023-02;2739
"LVB";"M";"88";"DEP";"D";2022-12;229
"LVB";"M";"64";"DEP";"D";2024-11;448
"LVB";"M";"75";"REG";"PROV";2025-07;4212
"LVB";"M";"75";"DEP";"D";2023-10;1877
"LVB_CUMR";"A";"54";"DEP";"PROV";2025;486
"LVB";"A";"44";"DEP";"D";2018;16198
"LVB";"M";"55";"DEP";"D";2022-08;112
"LVB_CUMR";"A";"64";"DEP";"D";2021;436
"LVB";"M";"63";"DEP";"PROV";2025-05;430
"LVB";"M";"33";"DEP";"D";2021-10;1663
"LVB";"M";"27";"REG";"D";2024-12;1822
"LVB_CUMR";"A";"03";"REG";"D";2020;683
"LVB";"M";"53";"REG";"D";2021-07;2844
"LVB";"A";"86";"DEP";"PROV";2025;3457
"LVB";"M";"44";"REG";"D";2021-06;4319
"LVB";"A";"54";"DEP";"D";2022;6560
"LVB";"A";"60";"DEP";"D";2017;9974
"LVB";"M";"48";"DEP";"D";2024-10;46
"LVB_CUMR";"A";"77";"DEP";"D";2024;1434
"LVB";"A";"65";"DEP";"D";2018;1802
"LVB";"A";"34";"DEP";"D";2018;12577
"LVB";"M";"52";"REG";"D";2024-08;3116
"LVB";"M";"01";"REG";"D";2023-03;339
"LVB_CUMR";"A";"84";"REG";"D";2016;7618
"LVB";"M";"88";"DEP";"D";2022-02;205
"LVB";"M";"45";"DEP";"PROV";2025-09;531
"LVB_CUMR";"A";"59";"DEP";"D";2022;2435
"LVB";"M";"24";"REG";"D";2021-05;2009
"LVB";"M";"49";"DEP";"D";2021-08;762
"LVB";"M";"75";"DEP";"PROV";2025-07;1911
"LVB";"M";"65";"DEP";"D";2024-07;150
"LVB";"A";"11";"REG";"D";2023;154128
"LVB";"M";"35";"DEP";"D";2022-11;899
"LVB";"M";"93";"REG";"D";2024-07;4307
"LVB";"M";"91";"DEP";"D";2021-12;1631
"LVB";"M";"24";"REG";"D";2024-03;1826
"LVB";"M";"43";"DEP";"D";2024-01;161
"LVB";"M";"56";"DEP";"PROV";2025-09;485
"LVB_CUMR";"A";"36";"DEP";"D";2021;143
"LVB";"M";"49";"DEP";"D";2024-01;642
"LVB_CUMR";"A";"66";"DEP";"D";2018;352
