Date référence;Numéro commune;Nom commune;RSA ou PPA;Nombre foyers RSA_PPA;Nombre personnes RSA_PPA
2024-12;37238;SAINT SENOCH;RSA seul;5;5
2024-12;37241;SAVIGNE SUR LATHAN;RSA seul;30;55
2024-12;37245;SEMBLANCAY;RSA seul;10;10
2024-12;37246;SENNEVIERES;RSA seul;0;0
2024-12;37254;TAUXIGNY SAINT BAULD;RSA seul;5;5
2024-12;37264;VALLERES;RSA seul;10;20
2024-12;37268;VERNEUIL LE CHATEAU;RSA seul;5;5
2024-12;37270;VERNOU SUR BRENNE;RSA seul;15;20
2024-12;37275;VILLEDOMAIN;RSA seul;0;0
2024-12;37276;VILLEDOMER;RSA seul;5;10
2024-12;37279;VILLIERS AU BOUIN;RSA seul;5;10
2024-12;38006;ALLEVARD;RSA seul;40;75
2024-12;38009;ANJOU;RSA seul;5;10
2024-12;38013;APPRIEU;RSA seul;20;20
2024-12;38017;ASSIEU;RSA seul;5;5
2024-12;38020;AURIS;RSA seul;0;0
2024-12;38023;AVIGNONET;RSA seul;0;0
2024-12;38030;BEAUCROISSANT;RSA seul;10;25
2024-12;38033;BEAULIEU;RSA seul;0;0
2024-12;38040;BESSE;RSA seul;0;0
2024-12;38042;BEVENAIS;RSA seul;0;0
2024-12;38050;LE BOUCHAGE;RSA seul;5;10
2024-12;38052;LE BOURG D OISANS;RSA seul;25;30
2024-12;38058;BREZINS;RSA seul;15;30
2024-12;38060;BRION;RSA seul;0;0
2024-12;38064;CESSIEU;RSA seul;20;30
2024-12;38065;CHABONS;RSA seul;10;15
2024-12;38066;CHALON;RSA seul;0;0
2024-12;38067;CHAMAGNIEU;RSA seul;10;10
2024-12;38085;CHARVIEU CHAVAGNEUX;RSA seul;105;230
2024-12;38093;CHATENAY;RSA seul;0;0
2024-12;38094;CHATONNAY;RSA seul;10;15
2024-12;38095;CHATTE;RSA seul;20;45
2024-12;38099;CHEVRIERES;RSA seul;5;5
2024-12;38107;CHONAS L AMBALLAN;RSA seul;5;10
2024-12;38110;CHUZELLES;RSA seul;15;25
2024-12;38117;COGNIN LES GORGES;RSA seul;5;15
2024-12;38120;LA COMBE DE LANCEY;RSA seul;5;5
2024-12;38127;CORNILLON EN TRIEVES;RSA seul;5;5
2024-12;38128;CORPS;RSA seul;5;15
2024-12;38129;CORRENCON EN VERCORS;RSA seul;5;10
2024-12;38130;LA COTE SAINT ANDRE;RSA seul;70;145
2024-12;35250;SAINT ARMEL;RSA seul;30;60
2024-12;35251;SAINT AUBIN D AUBIGNE;RSA seul;25;55
2024-12;35253;SAINT AUBIN DU CORMIER;RSA seul;20;45
2024-12;35255;SAINT BENOIT DES ONDES;RSA seul;5;15
2024-12;35260;SAINT CHRISTOPHE DES BOIS;RSA seul;5;10
2024-12;35263;SAINT COULOMB;RSA seul;15;20
2024-12;35264;SAINT DIDIER;RSA seul;5;5
2024-12;35265;SAINT DOMINEUC;RSA seul;10;15
2024-12;35271;SAINT GEORGES DE REINTEMBAULT;RSA seul;10;25
2024-12;35272;SAINT GERMAIN DU PINEL;RSA seul;0;0
2024-12;35273;SAINT GERMAIN EN COGLES;RSA seul;10;25
2024-12;35274;SAINT GERMAIN SUR ILLE;RSA seul;10;20
2024-12;35278;SAINT GREGOIRE;RSA seul;70;130
2024-12;35281;SAINT JACQUES DE LA LANDE;RSA seul;240;550
2024-12;35285;SAINT JUST;RSA seul;15;15
2024-12;35289;SAINT MALO DE PHILY;RSA seul;10;10
2024-12;35290;SAINT MALON SUR MEL;RSA seul;5;10
2024-12;35297;SAINT MEEN LE GRAND;RSA seul;50;115
2024-12;35302;SAINT ONEN LA CHAPELLE;RSA seul;5;15
2024-12;35304;SAINT OUEN DES ALLEUX;RSA seul;10;15
2024-12;35308;MESNIL ROC H;RSA seul;30;60
2024-12;35310;SAINT SAUVEUR DES LANDES;RSA seul;5;10
2024-12;35318;SAINT THUAL;RSA seul;0;0
2024-12;35319;SAINT THURIAL;RSA seul;15;25
2024-12;35320;SAINT UNIAC;RSA seul;5;5
2024-12;35324;LA SELLE EN LUITRE;RSA seul;0;0
2024-12;35328;SIXT SUR AFF;RSA seul;25;50
2024-12;35329;SOUGEAL;RSA seul;5;5
2024-12;35332;TEILLAY;RSA seul;10;30
2024-12;35333;LE THEIL DE BRETAGNE;RSA seul;5;10
2024-12;35339;TRANS LA FORET;RSA seul;5;5
2024-12;35345;TREVERIEN;RSA seul;5;5
2024-12;35355;VIEUX VY SUR COUESNON;RSA seul;5;10
2024-12;35357;VILLAMEE;RSA seul;0;0
2024-12;35359;VISSEICHE;RSA seul;5;5
2024-12;35362;LE TRONCHET;RSA seul;5;5
2024-12;36003;AMBRAULT;RSA seul;5;10
2024-12;36008;ARPHEUILLES;RSA seul;5;15
2024-12;36017;LA BERTHENOUX;RSA seul;5;5
2024-12;36023;BOUGES LE CHATEAU;RSA seul;0;0
2024-12;36027;BRIVES;RSA seul;0;0
2024-12;36028;LA BUXERETTE;RSA seul;5;5
2024-12;36032;CEAULMONT;RSA seul;5;10
2024-12;36036;CHALAIS;RSA seul;5;5
2024-12;36038;CHAMPILLET;RSA seul;5;10
2024-12;36042;CHASSENEUIL;RSA seul;5;5
2024-12;36044;CHATEAUROUX;RSA seul;1330;2870
2024-12;36046;LA CHATRE;RSA seul;85;175
2024-12;36050;CHEZELLES;RSA seul;0;0
2024-12;36052;CHOUDAY;RSA seul;0;0
2024-12;36054;CLERE DU BOIS;RSA seul;0;0
2024-12;36059;CONDE;RSA seul;0;0
2024-12;36061;CROZON SUR VAUVRE;RSA seul;0;0
2024-12;36063;DEOLS;RSA seul;145;335
2024-12;36068;DUN LE POELIER;RSA seul;10;15
2024-12;36080;FREDILLE;RSA seul;0;0
2024-12;36081;GARGILESSE DAMPIERRE;RSA seul;0;0
2024-12;36097;LINIEZ;RSA seul;5;5
2024-12;36106;LUZERET;RSA seul;5;10
2024-12;36107;LYE;RSA seul;10;25
2024-12;36114;MAUVIERES;RSA seul;0;0
2024-12;36118;MEOBECQ;RSA seul;0;0
2024-12;36120;MERS SUR INDRE;RSA seul;5;10
2024-12;36121;MEUNET PLANCHES;RSA seul;0;0
2024-12;36123;MEZIERES EN BRENNE;RSA seul;5;10
2024-12;36130;MONTLEVICQ;RSA seul;0;0
2024-12;36140;NEUVY PAILLOUX;RSA seul;5;5
2024-12;36160;POMMIERS;RSA seul;10;25
2024-12;36167;PREUILLY LA VILLE;RSA seul;0;0
2024-12;36172;RIVARENNES;RSA seul;10;20
2024-12;36173;ROSNAY;RSA seul;5;10
2024-12;36174;ROUSSINES;RSA seul;0;0
2024-12;36175;ROUVRES LES BOIS;RSA seul;5;10
2024-12;36176;RUFFEC;RSA seul;5;15
2024-12;36177;SACIERGES SAINT MARTIN;RSA seul;0;0
2024-12;36181;SAINT AUBIN;RSA seul;5;5
2024-12;36207;SAINT PLANTAIRE;RSA seul;10;20
2024-12;36209;SAINT VALENTIN;RSA seul;5;5
2024-12;36237;VICQ SUR NAHON;RSA seul;10;15
2024-12;36241;VILLEDIEU SUR INDRE;RSA seul;25;55
2024-12;37005;ANTOGNY LE TILLAC;RSA seul;0;0
2024-12;37009;AUTRECHE;RSA seul;5;10
2024-12;21153;CHATELLENOT;RSA seul;0;0
2024-12;21166;CHENOVE;RSA seul;420;1015
2024-12;21180;CLERY;RSA seul;0;0
2024-12;21181;CLOMOT;RSA seul;0;0
2024-12;21194;CORGOLOIN;RSA seul;5;5
2024-12;21195;CORMOT VAUCHIGNON;RSA seul;5;5
2024-12;21198;CORROMBLES;RSA seul;5;5
2024-12;21200;COUCHEY;RSA seul;5;5
2024-12;21211;CRECEY SUR TILLE;RSA seul;0;0
2024-12;21222;CUSSY LE CHATEL;RSA seul;0;0
2024-12;21239;ECHENON;RSA seul;0;0
2024-12;21253;ETALANTE;RSA seul;0;0
2024-12;21265;FIXIN;RSA seul;5;5
2024-12;21271;FLAVIGNY SUR OZERAIN;RSA seul;0;0
2024-12;21274;FOISSY;RSA seul;5;5
2024-12;21275;FONCEGRIVE;RSA seul;0;0
2024-12;21278;FONTAINE LES DIJON;RSA seul;105;165
2024-12;21310;GROSBOIS EN MONTAGNE;RSA seul;0;0
2024-12;21316;HEUILLEY SUR SAONE;RSA seul;0;0
2024-12;21320;IZIER;RSA seul;5;5
2024-12;21326;JOURS LES BAIGNEUX;RSA seul;0;0
2024-12;21335;LACOUR D ARCENAY;RSA seul;0;0
2024-12;21336;LAIGNES;RSA seul;20;40
2024-12;21337;LAMARCHE SUR SAONE;RSA seul;5;5
2024-12;21339;LANTENAY;RSA seul;5;5
2024-12;21383;MARCILLY SUR TILLE;RSA seul;15;25
2024-12;21386;MARIGNY LE CAHOUET;RSA seul;0;0
2024-12;21388;MARLIENS;RSA seul;0;0
2024-12;21405;MERCEUIL;RSA seul;5;5
2024-12;21406;MESMONT;RSA seul;0;0
2024-12;21409;MEUILLEY;RSA seul;0;0
2024-12;21412;MEURSAULT;RSA seul;5;5
2024-12;21418;MOITRON;RSA seul;0;0
2024-12;21419;MOLESME;RSA seul;5;10
2024-12;21425;MONTBARD;RSA seul;150;265
2024-12;21431;MONTIGNY SUR ARMANCON;RSA seul;0;0
2024-12;21433;MONTIGNY MORNAY VILLENEUVE SUR VINGEANNE;RSA seul;5;10
2024-12;21444;MOSSON;RSA seul;0;0
2024-12;21445;LA MOTTE TERNANT;RSA seul;0;0
2024-12;21446;MOUTIERS SAINT JEAN;RSA seul;5;10
2024-12;21447;MUSIGNY;RSA seul;0;0
2024-12;21449;NAN SOUS THIL;RSA seul;0;0
2024-12;21452;NEUILLY CRIMOLOIS;RSA seul;20;35
2024-12;21456;NOGENT LES MONTBARD;RSA seul;0;0
2024-12;21461;NOLAY;RSA seul;15;20
2024-12;21475;PAGNY LE CHATEAU;RSA seul;0;0
2024-12;21477;PANGES;RSA seul;5;5
2024-12;21478;PASQUES;RSA seul;0;0
2024-12;21481;PERRIGNY LES DIJON;RSA seul;15;25
2024-12;21484;PLANAY;RSA seul;5;5
2024-12;21485;PLOMBIERES LES DIJON;RSA seul;60;130
2024-12;21487;PLUVET;RSA seul;0;0
2024-12;21497;PONT ET MASSENE;RSA seul;0;0
2024-12;21505;PRECY SOUS THIL;RSA seul;5;10
2024-12;21510;PRUSLY SUR OURCE;RSA seul;0;0
2024-12;21515;QUETIGNY;RSA seul;155;295
2024-12;21525;LA ROCHE EN BRENIL;RSA seul;5;20
2024-12;21529;ROILLY;RSA seul;0;0
2024-12;37231;SAINT PATERNE RACAN;RSA seul;20;40
2024-12;37233;SAINT PIERRE DES CORPS;RSA seul;620;1445
2024-12;37244;SAZILLY;RSA seul;5;5
2024-12;37252;SOUVIGNY DE TOURAINE;RSA seul;0;0
2024-12;37255;TAVANT;RSA seul;0;0
2024-12;37271;VILLAINES LES ROCHERS;RSA seul;10;25
2024-12;38072;CHANAS;RSA seul;25;60
2024-12;38074;CHANTESSE;RSA seul;0;0
2024-12;38103;CHICHILIANNE;RSA seul;0;0
2024-12;35316;SAINT SULPICE DES LANDES;RSA seul;10;20
2024-12;35331;TALENSAC;RSA seul;20;30
2024-12;36005;ARDENTES;RSA seul;40;80
2024-12;36086;HEUGNES;RSA seul;5;15
2024-12;36087;INGRANDES;RSA seul;5;10
2024-12;36092;LANGE;RSA seul;5;5
2024-12;36095;LIGNEROLLES;RSA seul;0;0
2024-12;36096;LINGE;RSA seul;0;0
2024-12;36129;MONTIPOURET;RSA seul;10;30
2024-12;36134;MOUHET;RSA seul;5;10
2024-12;36137;NEONS SUR CREUSE;RSA seul;5;5
2024-12;36144;NURET LE FERRON;RSA seul;5;10
2024-12;36157;LA PEROUILLE;RSA seul;0;0
2024-12;36159;LE POINCONNET;RSA seul;25;55
2024-12;36162;POULAINES;RSA seul;10;15
2024-12;36166;PREAUX;RSA seul;0;0
2024-12;36184;SAINT CHARTIER;RSA seul;5;5
2024-12;36187;SAINT CIVRAN;RSA seul;0;0
2024-12;36191;SAINT FLORENTIN;RSA seul;5;5
2024-12;36195;SAINT GEORGES SUR ARNON;RSA seul;0;0
2024-12;36200;SAINT MARCEL;RSA seul;20;50
2024-12;36204;SAINT MICHEL EN BRENNE;RSA seul;0;0
2024-12;36210;SARZAY;RSA seul;5;10
2024-12;36211;SASSIERGES SAINT GERMAIN;RSA seul;0;0
2024-12;36218;SOUGE;RSA seul;0;0
2024-12;36219;TENDU;RSA seul;5;5
2024-12;36221;THEVET SAINT JULIEN;RSA seul;5;10
2024-12;36224;TOURNON SAINT MARTIN;RSA seul;15;30
2024-12;36225;LE TRANGER;RSA seul;0;0
2024-12;36247;VINEUIL;RSA seul;5;15
2024-12;37003;AMBOISE;RSA seul;250;555
2024-12;37006;ARTANNES SUR INDRE;RSA seul;10;20
2024-12;37008;ATHEE SUR CHER;RSA seul;15;20
2024-12;37013;AVRILLE LES PONCEAUX;RSA seul;5;10
2024-12;37019;BARROU;RSA seul;5;25
2024-12;37022;BEAUMONT EN VERON;RSA seul;25;50
2024-12;28278;NOGENT LE PHAYE;RSA seul;10;20
2024-12;28282;NONVILLIERS GRANDHOUX;RSA seul;0;0
2024-12;28302;PONTGOUIN;RSA seul;15;25
2024-12;28305;PRE SAINT EVROULT;RSA seul;0;0
2024-12;28314;LES RESSUINTES;RSA seul;0;0
2024-12;28316;ROHAIRE;RSA seul;0;0
2024-12;28281;NOGENT SUR EURE;RSA seul;0;0
2024-12;28284;OINVILLE SAINT LIPHARD;RSA seul;0;0
2024-12;28286;OLLE;RSA seul;0;0
2024-12;28290;ORROUER;RSA seul;5;10
2024-12;28292;OUERRE;RSA seul;5;5
2024-12;28296;PERONVILLE;RSA seul;5;10
2024-12;28298;PIERRES;RSA seul;25;35
2024-12;28324;SAINT ARNOULT DES BOIS;RSA seul;5;5
2024-12;28326;SAINT AVIT LES GUESPIERES;RSA seul;0;0
2024-12;28335;SAINT ELIPH;RSA seul;5;15
2024-12;28337;SAINT GEORGES SUR EURE;RSA seul;15;40
2024-12;28343;SAINT LAURENT LA GATINE;RSA seul;5;5
2024-12;28344;SAINT LEGER DES AUBEES;RSA seul;0;0
2024-12;28349;SAINT LUCIEN;RSA seul;0;0
2024-12;28363;SAINVILLE;RSA seul;5;5
2024-12;28364;SANCHEVILLE;RSA seul;5;10
2024-12;28366;SANTEUIL;RSA seul;0;0
2024-12;28370;SAUMERAY;RSA seul;0;0
2024-12;28379;SOULAIRES;RSA seul;5;5
2024-12;28385;LE THIEULIN;RSA seul;5;5
2024-12;28388;THIVARS;RSA seul;5;5
2024-12;28394;TREON;RSA seul;10;20
2024-12;28395;TRIZAY COUTRETOT SAINT SERGE;RSA seul;0;0
2024-12;28397;UMPEAU;RSA seul;0;0
2024-12;28405;VERT EN DROUAIS;RSA seul;10;15
2024-12;28406;EOLE EN BEAUCE;RSA seul;5;5
2024-12;28407;VICHERES;RSA seul;0;0
2024-12;28409;VIEUVICQ;RSA seul;5;5
2024-12;28411;VILLARS;RSA seul;0;0
2024-12;28415;VILLEMEUX SUR EURE;RSA seul;10;20
2024-12;28419;VITRAY EN BEAUCE;RSA seul;0;0
2024-12;28422;LES VILLAGES VOVEENS;RSA seul;60;140
2024-12;28423;YERMENONVILLE;RSA seul;0;0
2024-12;29001;ARGOL;RSA seul;10;10
2024-12;29003;AUDIERNE;RSA seul;45;60
2024-12;29004;BANNALEC;RSA seul;30;50
2024-12;29005;BAYE;RSA seul;10;15
2024-12;29010;BODILIS;RSA seul;5;5
2024-12;29012;BOLAZEC;RSA seul;5;10
2024-12;29015;BOURG BLANC;RSA seul;10;20
2024-12;29017;BRELES;RSA seul;0;0
2024-12;29019;BREST;RSA seul;3415;6550
2024-12;29020;BRIEC;RSA seul;50;80
2024-12;29021;PLOUNEOUR BRIGNOGAN PLAGES;RSA seul;20;25
2024-12;29022;CAMARET SUR MER;RSA seul;25;35
2024-12;29024;CARHAIX PLOUGUER;RSA seul;140;290
2024-12;29025;CAST;RSA seul;10;10
2024-12;29026;CHATEAULIN;RSA seul;60;80
2024-12;29028;CLEDEN CAP SIZUN;RSA seul;10;10
2024-12;29033;LE CLOITRE PLEYBEN;RSA seul;10;30
2024-12;29040;LE CONQUET;RSA seul;15;15
2024-12;29043;DAOULAS;RSA seul;15;20
2024-12;29046;DOUARNENEZ;RSA seul;275;410
2024-12;29047;LE DRENNEC;RSA seul;5;10
2024-12;29055;LE FOLGOET;RSA seul;15;20
2024-12;29057;LA FORET FOUESNANT;RSA seul;25;40
2024-12;29061;GOUESNOU;RSA seul;90;140
2024-12;29062;GOUEZEC;RSA seul;5;10
2024-12;27277;LA BARONNIE;RSA seul;5;10
2024-12;27280;GAUCIEL;RSA seul;0;0
2024-12;27281;GAUDREVILLE LA RIVIERE;RSA seul;0;0
2024-12;27285;GIVERNY;RSA seul;10;10
2024-12;27289;LA GOULAFRIERE;RSA seul;0;0
2024-12;27290;GOUPIL OTHON;RSA seul;5;15
2024-12;27291;GOURNAY LE GUERIN;RSA seul;0;0
2024-12;27295;GRAND CAMP;RSA seul;5;10
2024-12;27301;GROSSOEUVRE;RSA seul;5;10
2024-12;27302;LE BOSC DU THEIL;RSA seul;5;5
2024-12;27309;L'HABIT;RSA seul;5;5
2024-12;27313;LA HARENGERE;RSA seul;5;10
2024-12;27318;LA HAYE DE CALLEVILLE;RSA seul;0;0
2024-12;27319;LA HAYE DE ROUTOT;RSA seul;0;0
2024-12;27327;HECTOMARE;RSA seul;0;0
2024-12;27334;HEUDREVILLE EN LIEUVIN;RSA seul;5;5
2024-12;27350;ILLIERS L EVEQUE;RSA seul;5;10
2024-12;27364;LAUNAY;RSA seul;0;0
2024-12;27367;LIEUREY;RSA seul;10;25
2024-12;2B084;CATERI;RSA seul;5;5
2024-12;27372;LONGCHAMPS;RSA seul;0;0
2024-12;27374;LOUVERSEY;RSA seul;5;5
2024-12;27375;LOUVIERS;RSA seul;565;1190
2024-12;27376;LOUYE;RSA seul;0;0
2024-12;27380;MALLEVILLE SUR LE BEC;RSA seul;5;5
2024-12;27385;MANNEVILLE SUR RISLE;RSA seul;10;20
2024-12;2B123;GHISONACCIA;RSA seul;45;90
2024-12;27388;MARAIS VERNIER;RSA seul;0;0
2024-12;2B135;ISOLACCIO DI FIUMORBO;RSA seul;5;5
2024-12;27400;MEREY;RSA seul;5;5
2024-12;27401;LE MESNIL FUGUET;RSA seul;5;5
2024-12;2B150;LUMIO;RSA seul;10;15
2024-12;27406;MESNIL SUR L ESTREE;RSA seul;10;10
2024-12;27407;MESNIL VERCLIVES;RSA seul;0;0
2024-12;27414;MONTREUIL L ARGILLE;RSA seul;15;30
2024-12;27423;MUZY;RSA seul;5;5
2024-12;27433;NEUVILLE SUR AUTHOU;RSA seul;0;0
2024-12;27441;NOTRE DAME D EPINE;RSA seul;0;0
2024-12;27444;LE NOYER EN OUCHE;RSA seul;0;0
2024-12;27457;PISEUX;RSA seul;10;20
2024-12;27459;LES PLACES;RSA seul;0;0
2024-12;27460;PLAINVILLE;RSA seul;0;0
2024-12;27462;LE PLANQUAY;RSA seul;0;0
2024-12;27463;PLASNES;RSA seul;5;10
2024-12;27465;LE PLESSIS HEBERT;RSA seul;5;5
2024-12;27467;PONT AUDEMER;RSA seul;305;610
2024-12;27469;PONT DE L ARCHE;RSA seul;55;100
2024-12;27471;PORTE DE SEINE;RSA seul;0;0
2024-12;27473;PORT MORT;RSA seul;0;0
2024-12;27474;POSES;RSA seul;10;15
2024-12;27475;LA POTERIE MATHIEU;RSA seul;5;10
2024-12;27483;QUATREMARE;RSA seul;0;0
2024-12;27485;QUILLEBEUF SUR SEINE;RSA seul;30;60
2024-12;27488;RENNEVILLE;RSA seul;5;15
2024-12;27493;ROMILLY SUR ANDELLE;RSA seul;30;55
2024-12;2B257;RAPALE;RSA seul;0;0
2024-12;2B265;RUTALI;RSA seul;5;5
2024-12;2B281;SISCO;RSA seul;25;35
2024-12;2B286;SORBO OCAGNANO;RSA seul;20;40
2024-12;2B289;SOVERIA;RSA seul;0;0
2024-12;2B296;SANT ANTONINO;RSA seul;0;0
2024-12;2B305;SAN MARTINO DI LOTA;RSA seul;30;40
2024-12;2B306;SANTA LUCIA DI MERCURIO;RSA seul;0;0
2024-12;2B309;SANTA MARIA DI LOTA;RSA seul;20;40
2024-12;30003;AIGUES MORTES;RSA seul;155;260
2024-12;30019;AUBAIS;RSA seul;30;55
2024-12;30021;AUBUSSARGUES;RSA seul;0;0
2024-12;26317;SAINT MAURICE SUR EYGUES;RSA seul;10;20
2024-12;30051;BRANOUX LES TAILLADES;RSA seul;35;70
2024-12;27428;LE NEUBOURG;RSA seul;80;150
2024-12;30052;BREAU MARS;RSA seul;20;30
2024-12;27430;LA NEUVE GRANGE;RSA seul;5;10
2024-12;27431;LA NEUVE LYRE;RSA seul;15;35
2024-12;30053;BRIGNON;RSA seul;10;25
2024-12;27432;LA NEUVILLE DU BOSC;RSA seul;5;10
2024-12;30060;CAISSARGUES;RSA seul;50;100
2024-12;30064;CAMPESTRE ET LUC;RSA seul;5;10
2024-12;30068;CARDET;RSA seul;15;30
2024-12;30071;CASSAGNOLES;RSA seul;5;10
2024-12;30073;CASTILLON DU GARD;RSA seul;15;20
2024-12;30080;CHAMBORIGAUD;RSA seul;15;35
2024-12;30087;COLOGNAC;RSA seul;5;15
2024-12;30088;COMBAS;RSA seul;10;30
2024-12;30091;CONGENIES;RSA seul;15;30
2024-12;30117;FOURQUES;RSA seul;30;65
2024-12;27518;SAINT AUBIN SUR QUILLEBEUF;RSA seul;5;5
2024-12;27521;SAINT CHRISTOPHE SUR AVRE;RSA seul;0;0
2024-12;27530;SAINT DENIS D AUGERONS;RSA seul;5;5
2024-12;27534;SAINT DIDIER DES BOIS;RSA seul;0;0
2024-12;27537;SAINT ETIENNE DU VAUVRAY;RSA seul;5;15
2024-12;27550;SAINT GREGOIRE DU VIEVRE;RSA seul;5;5
2024-12;27552;SAINT JEAN DU THENNEY;RSA seul;0;0
2024-12;27553;SAINT JULIEN DE LA LIEGUE;RSA seul;0;0
2024-12;27555;SAINT LAURENT DES BOIS;RSA seul;0;0
2024-12;27556;SAINT LAURENT DU TENCEMENT;RSA seul;0;0
2024-12;27557;SAINT LEGER DE ROTES;RSA seul;0;0
2024-12;27561;SAINT MACLOU;RSA seul;5;5
2024-12;27562;SAINT MARCEL;RSA seul;100;170
2024-12;27563;SAINT MARDS DE BLACARVILLE;RSA seul;0;0
2024-12;27564;SAINT MARDS DE FRESNE;RSA seul;5;5
2024-12;27565;LE LESME;RSA seul;5;10
2024-12;27576;SAINTE OPPORTUNE DU BOSC;RSA seul;0;0
2024-12;27577;SAINTE OPPORTUNE LA MARE;RSA seul;0;0
2024-12;27582;SAINT OUEN DU TILLEUL;RSA seul;10;15
2024-12;27584;SAINT PAUL DE FOURQUES;RSA seul;0;0
2024-12;27589;SAINT PIERRE DE BAILLEUL;RSA seul;5;5
2024-12;27594;SAINT PIERRE DES IFS;RSA seul;5;5
2024-12;27597;SAINT PIERRE DU VAL;RSA seul;5;10
2024-12;27604;SAINT SULPICE DE GRIMBOUVILLE;RSA seul;0;0
2024-12;27608;SAINT VICTOR DE CHRETIENVILLE;RSA seul;0;0
2024-12;27609;SAINT VICTOR D EPINE;RSA seul;5;5
2024-12;27613;SAINT VINCENT DU BOULAY;RSA seul;0;0
2024-12;27618;SEBECOURT;RSA seul;5;10
2024-12;27620;SELLES;RSA seul;0;0
2024-12;27624;SURVILLE;RSA seul;5;10
2024-12;27629;THIBERVILLE;RSA seul;25;45
2024-12;27632;LE THIL;RSA seul;5;5
2024-12;27641;LE TILLEUL LAMBERT;RSA seul;0;0
2024-12;27652;TOURNEVILLE;RSA seul;5;5
2024-12;27659;LA TRINITE;RSA seul;0;0
2024-12;27660;LA TRINITE DE REVILLE;RSA seul;5;5
2024-12;27676;LES TROIS LACS;RSA seul;20;35
2024-12;27678;LES VENTES;RSA seul;5;5
2024-12;27683;VEZILLON;RSA seul;0;0
2024-12;27684;LE VIEIL EVREUX;RSA seul;5;5
2024-12;27696;VILLIERS EN DESOEUVRE;RSA seul;10;15
2024-12;27699;VOISCREVILLE;RSA seul;0;0
2024-12;2B109;FARINOLE;RSA seul;0;0
2024-12;2B176;NOCARIO;RSA seul;0;0
2024-12;2B180;NOVELLA;RSA seul;0;0
2024-12;2B238;POGGIO DI VENACO;RSA seul;0;0
2024-12;2B252;PRUNO;RSA seul;5;5
2024-12;2B304;SAN LORENZO;RSA seul;0;0
2024-12;2B311;SANTA MARIA POGGIO;RSA seul;10;15
2024-12;2B313;SAN NICOLAO;RSA seul;45;85
2024-12;2B319;TALASANI;RSA seul;15;30
2024-12;2B340;VELONE ORNETO;RSA seul;0;0
2024-12;2B343;VENZOLASCA;RSA seul;20;40
2024-12;2B347;VEZZANI;RSA seul;5;5
2024-12;30007;ALES;RSA seul;2385;4795
2024-12;30012;ARAMON;RSA seul;75;135
2024-12;30024;AULAS;RSA seul;10;20
2024-12;28048;LA BOURDINIERE SAINT LOUP;RSA seul;0;0
2024-12;28050;BONCOURT;RSA seul;0;0
2024-12;28053;LE BOULLAY LES DEUX EGLISES;RSA seul;0;0
2024-12;28055;LE BOULLAY THIERRY;RSA seul;5;5
2024-12;28058;BRECHAMPS;RSA seul;0;0
2024-12;28075;LA CHAPELLE DU NOYER;RSA seul;5;10
2024-12;28077;LA CHAPELLE FORTIN;RSA seul;0;0
2024-12;28079;CHAPELLE ROYALE;RSA seul;5;10
2024-12;28080;CHARBONNIERES;RSA seul;0;0
2024-12;28087;CHATAINCOURT;RSA seul;5;10
2024-12;28089;CHATEAUNEUF EN THYMERAIS;RSA seul;40;80
2024-12;28090;LES CHATELETS;RSA seul;0;0
2024-12;28099;CHUISNES;RSA seul;10;25
2024-12;28100;CINTRAY;RSA seul;0;0
2024-12;28121;DAMBRON;RSA seul;0;0
2024-12;30032;BEAUCAIRE;RSA seul;530;1110
2024-12;28132;DONNEMAIN SAINT MAMES;RSA seul;10;25
2024-12;30038;BEZ ET ESPARON;RSA seul;5;10
2024-12;28136;ECLUZELLES;RSA seul;0;0
2024-12;30045;BORDEZAC;RSA seul;10;10
2024-12;30050;BRAGASSARGUES;RSA seul;0;0
2024-12;28146;FAVEROLLES;RSA seul;5;10
2024-12;28148;LE FAVRIL;RSA seul;5;5
2024-12;28154;FONTAINE LA GUYON;RSA seul;10;25
2024-12;30083;CODOGNAN;RSA seul;25;50
2024-12;28156;FONTAINE SIMON;RSA seul;0;0
2024-12;28161;FRAZE;RSA seul;5;10
2024-12;28163;FRESNAY LE GILMERT;RSA seul;0;0
2024-12;28164;FRESNAY L EVEQUE;RSA seul;5;5
2024-12;30090;CONCOULES;RSA seul;5;5
2024-12;28166;FRIAIZE;RSA seul;5;5
2024-12;28168;GALLARDON;RSA seul;30;50
2024-12;30098;CRESPIAN;RSA seul;5;5
2024-12;28177;GELLAINVILLE;RSA seul;0;0
2024-12;28178;GERMAINVILLE;RSA seul;5;10
2024-12;30106;DURFORT ET SAINT MARTIN DE SOSSENAC;RSA seul;25;40
2024-12;28183;GOMMERVILLE;RSA seul;5;5
2024-12;30107;ESTEZARGUES;RSA seul;5;10
2024-12;28184;GOUILLONS;RSA seul;0;0
2024-12;30113;FONS SUR LUSSAN;RSA seul;5;5
2024-12;28185;GOUSSAINVILLE;RSA seul;5;10
2024-12;28187;GUAINVILLE;RSA seul;5;5
2024-12;28190;GUILLONVILLE;RSA seul;5;5
2024-12;28194;HOUVILLE LA BRANCHE;RSA seul;0;0
2024-12;28200;JAUDRAIS;RSA seul;0;0
2024-12;28201;JOUY;RSA seul;20;35
2024-12;28207;LETHUIN;RSA seul;0;0
2024-12;28209;LEVES;RSA seul;60;125
